18,39.98594444,116.3695556,2007年4月16日 星期一,13:03,2007/4/16,13:12:07,56,39.98961244,116.3661447,星期一,下午,白天,工作日
18,39.97692778,116.4513222,2007年4月16日 星期一,13:12,2007/4/16,13:17:13,7,39.98258507,116.4490128,星期一,下午,白天,工作日
18,39.92145972,116.4839444,2007年4月16日 星期一,13:17,2007/4/16,13:24:37,41,39.91801606,116.4678147,星期一,下午,白天,工作日
18,39.90800556,116.5378222,2007年4月16日 星期一,13:27,2007/4/16,13:32:31,57,39.90517728,116.5349377,星期一,下午,白天,工作日
18,39.90538846,116.6062064,2007年4月16日 星期一,13:36,2007/4/16,13:40:28,73,39.91416149,116.5932577,星期一,下午,白天,工作日
18,39.90316429,116.6305667,2007年4月16日 星期一,13:41,2007/4/16,13:46:11,145,39.90304324,116.6400454,星期一,下午,白天,工作日
18,39.90433444,116.6526928,2007年4月16日 星期一,13:48,2007/4/16,14:05:41,145,39.90304324,116.6400454,星期一,下午,白天,工作日
18,39.89453889,116.6476024,2007年4月16日 星期一,14:06,2007/4/16,14:14:02,145,39.90304324,116.6400454,星期一,下午,白天,工作日
34,39.97521667,116.3322146,2007年4月16日 星期一,14:44,2007/4/16,14:48:36,117,39.97804199,116.3290723,星期一,下午,白天,工作日
34,39.96879524,116.3589952,2007年4月16日 星期一,14:48,2007/4/16,14:54:12,179,39.97032947,116.3582291,星期一,下午,白天,工作日
34,39.94990417,116.3775181,2007年4月16日 星期一,14:54,2007/4/16,15:00:54,91,39.94837519,116.366073,星期一,下午,白天,工作日
34,39.93828182,116.4190318,2007年4月16日 星期一,15:01,2007/4/16,15:13:37,88,39.93298914,116.4309136,星期一,下午,白天,工作日
58,39.97255972,116.3276347,2007年4月16日 星期一,13:02,2007/4/16,13:07:17,117,39.97804199,116.3290723,星期一,下午,白天,工作日
58,39.96196833,116.3171683,2007年4月16日 星期一,13:07,2007/4/16,13:12:21,187,39.96795702,116.3071996,星期一,下午,白天,工作日
58,39.92991123,116.3185656,2007年4月16日 星期一,13:13,2007/4/16,13:29:50,69,39.92858612,116.3032416,星期一,下午,白天,工作日
138,39.97830699,116.3278893,2007年4月16日 星期一,03:27,2007/4/16,03:32:57,117,39.97804199,116.3290723,星期一,上午,夜晚,工作日
138,39.97852,116.3270713,2007年4月16日 星期一,03:53,2007/4/16,03:59:08,117,39.97804199,116.3290723,星期一,上午,夜晚,工作日
18,39.90519091,116.6234318,2007年4月16日 星期一,23:58,2007/4/17,00:03:18,145,39.90304324,116.6400454,星期一,下午,白天,工作日
18,39.986475,116.3858833,2007年4月17日 星期二,13:40,2007/4/17,13:47:23,146,39.98637581,116.3888526,星期二,下午,白天,工作日
18,39.9749125,116.4547208,2007年4月17日 星期二,13:47,2007/4/17,13:51:56,7,39.98258507,116.4490128,星期二,下午,白天,工作日
18,39.91904394,116.4841485,2007年4月17日 星期二,13:52,2007/4/17,13:58:29,41,39.91801606,116.4678147,星期二,下午,白天,工作日
18,39.90399103,116.6189205,2007年4月17日 星期二,14:07,2007/4/17,14:11:14,145,39.90304324,116.6400454,星期二,下午,白天,工作日
18,39.916654,116.6166907,2007年4月17日 星期二,00:03,2007/4/17,00:10:17,73,39.91416149,116.5932577,星期二,上午,夜晚,工作日
18,39.92402917,116.597375,2007年4月17日 星期二,00:10,2007/4/17,00:17:04,73,39.91416149,116.5932577,星期二,上午,夜晚,工作日
18,39.9225125,116.5276167,2007年4月17日 星期二,00:20,2007/4/17,00:30:17,57,39.90517728,116.5349377,星期二,上午,夜晚,工作日
18,39.92192604,116.5033417,2007年4月17日 星期二,00:31,2007/4/17,00:46:45,108,39.94236402,116.4809466,星期二,上午,夜晚,工作日
18,39.92338333,116.4865778,2007年4月17日 星期二,00:50,2007/4/17,00:54:22,41,39.91801606,116.4678147,星期二,上午,夜晚,工作日
18,39.94289524,116.4838691,2007年4月17日 星期二,00:55,2007/4/17,01:00:01,108,39.94236402,116.4809466,星期二,上午,夜晚,工作日
18,39.96303333,116.4706611,2007年4月17日 星期二,01:00,2007/4/17,01:08:51,137,39.95425056,116.4530398,星期二,上午,夜晚,工作日
18,39.98421806,116.4409819,2007年4月17日 星期二,01:09,2007/4/17,01:16:58,7,39.98258507,116.4490128,星期二,上午,夜晚,工作日
18,39.98634048,116.3762167,2007年4月17日 星期二,01:18,2007/4/17,01:37:18,56,39.98961244,116.3661447,星期二,上午,夜晚,工作日
18,39.98064524,116.3477381,2007年4月17日 星期二,01:38,2007/4/17,01:43:28,199,39.98436952,116.3490243,星期二,上午,夜晚,工作日
18,39.95124333,116.3892217,2007年4月17日 星期二,01:45,2007/4/17,23:25:23,156,39.93540615,116.3917729,星期二,上午,夜晚,工作日
18,39.86265606,116.5790273,2007年4月17日 星期二,23:25,2007/4/17,23:33:41,8,39.8453955,116.6076147,星期二,下午,夜晚,工作日
18,39.88805,116.5214286,2007年4月17日 星期二,23:34,2007/4/17,23:38:39,57,39.90517728,116.5349377,星期二,下午,白天,工作日
34,39.96820303,116.4170197,2007年4月17日 星期二,02:07,2007/4/17,02:12:21,184,39.97104214,116.4227787,星期二,上午,夜晚,工作日
58,39.93446898,116.3194204,2007年4月17日 星期二,13:01,2007/4/17,13:35:15,86,39.9477963,116.3183092,星期二,下午,白天,工作日
58,39.9298151,116.3199641,2007年4月17日 星期二,01:30,2007/4/17,01:43:30,69,39.92858612,116.3032416,星期二,上午,夜晚,工作日
58,39.93842667,116.3194783,2007年4月17日 星期二,01:45,2007/4/17,01:50:11,86,39.9477963,116.3183092,星期二,上午,夜晚,工作日
58,39.96020667,116.3172333,2007年4月17日 星期二,01:51,2007/4/17,01:59:53,86,39.9477963,116.3183092,星期二,上午,夜晚,工作日
138,39.97956458,116.3265516,2007年4月17日 星期二,03:28,2007/4/17,03:58:45,117,39.97804199,116.3290723,星期二,上午,夜晚,工作日
138,39.97452815,116.3196233,2007年4月17日 星期二,00:42,2007/4/17,00:52:50,0,39.9781497,116.3145746,星期二,上午,夜晚,工作日
18,39.878525,116.5230458,2007年4月18日 星期三,09:46,2007/4/18,09:53:36,57,39.90517728,116.5349377,星期三,上午,白天,工作日
18,39.85744359,116.6157846,2007年4月18日 星期三,09:58,2007/4/18,10:04:36,8,39.8453955,116.6076147,星期三,上午,白天,工作日
18,39.87301667,116.6345688,2007年4月18日 星期三,10:05,2007/4/18,10:09:17,145,39.90304324,116.6400454,星期三,上午,白天,工作日
18,39.8901537,116.6500759,2007年4月18日 星期三,10:09,2007/4/18,10:15:58,145,39.90304324,116.6400454,星期三,上午,白天,工作日
18,39.90091288,116.6549599,2007年4月18日 星期三,10:16,2007/4/18,12:48:58,145,39.90304324,116.6400454,星期三,上午,白天,工作日
18,39.90382778,116.6344389,2007年4月18日 星期三,12:49,2007/4/18,12:54:39,145,39.90304324,116.6400454,星期三,下午,白天,工作日
18,39.89241111,116.6448694,2007年4月18日 星期三,12:56,2007/4/18,13:00:20,145,39.90304324,116.6400454,星期三,下午,白天,工作日
18,39.88881282,116.6385205,2007年4月18日 星期三,13:01,2007/4/18,15:57:14,145,39.90304324,116.6400454,星期三,下午,白天,工作日
18,39.89245641,116.6429885,2007年4月18日 星期三,15:58,2007/4/18,16:05:09,145,39.90304324,116.6400454,星期三,下午,白天,工作日
34,39.95424167,116.4189667,2007年4月18日 星期三,00:46,2007/4/18,00:52:36,77,39.96008805,116.4084356,星期三,上午,夜晚,工作日
34,39.96763509,116.418179,2007年4月18日 星期三,00:53,2007/4/18,00:59:45,184,39.97104214,116.4227787,星期三,上午,夜晚,工作日
34,39.96780256,116.4082487,2007年4月18日 星期三,01:00,2007/4/18,01:05:07,77,39.96008805,116.4084356,星期三,上午,夜晚,工作日
34,39.96681667,116.3755441,2007年4月18日 星期三,01:08,2007/4/18,01:13:08,24,39.96697544,116.3834892,星期三,上午,夜晚,工作日
34,39.97137889,116.3507489,2007年4月18日 星期三,01:15,2007/4/18,01:23:09,179,39.97032947,116.3582291,星期三,上午,夜晚,工作日
34,39.97535,116.3351012,2007年4月18日 星期三,01:23,2007/4/18,01:33:16,30,39.97410717,116.3368246,星期三,上午,夜晚,工作日
86,39.98461667,116.3169917,2007年4月18日 星期三,11:10,2007/4/18,11:20:01,0,39.9781497,116.3145746,星期三,上午,白天,工作日
86,39.97157593,116.2768241,2007年4月18日 星期三,11:23,2007/4/18,11:27:41,148,39.96407959,116.2839036,星期三,上午,白天,工作日
86,39.94914444,116.2668222,2007年4月18日 星期三,11:28,2007/4/18,11:33:04,172,39.93799936,116.2692016,星期三,上午,白天,工作日
3,39.97549444,116.333825,2007年4月19日 星期四,13:16,2007/4/19,13:20:57,30,39.97410717,116.3368246,星期四,下午,白天,工作日
3,40.07353519,116.3279232,2007年4月19日 星期四,13:43,2007/4/19,13:54:35,162,40.07252833,116.323102,星期四,下午,白天,工作日
18,39.90224804,116.6265833,2007年4月19日 星期四,00:23,2007/4/19,00:30:21,145,39.90304324,116.6400454,星期四,上午,夜晚,工作日
18,39.91836842,116.6150956,2007年4月19日 星期四,00:30,2007/4/19,00:35:35,73,39.91416149,116.5932577,星期四,上午,夜晚,工作日
18,39.924275,116.5836583,2007年4月19日 星期四,00:36,2007/4/19,00:45:25,73,39.91416149,116.5932577,星期四,上午,夜晚,工作日
18,39.92207222,116.5057,2007年4月19日 星期四,00:50,2007/4/19,00:58:50,108,39.94236402,116.4809466,星期四,上午,夜晚,工作日
18,39.93794444,116.485413,2007年4月19日 星期四,01:01,2007/4/19,01:09:42,108,39.94236402,116.4809466,星期四,上午,夜晚,工作日
18,39.96922244,116.4644013,2007年4月19日 星期四,01:10,2007/4/19,01:23:56,137,39.95425056,116.4530398,星期四,上午,夜晚,工作日
18,39.98038056,116.4475868,2007年4月19日 星期四,01:24,2007/4/19,01:32:59,7,39.98258507,116.4490128,星期四,上午,夜晚,工作日
18,39.98702333,116.42957,2007年4月19日 星期四,01:33,2007/4/19,01:41:09,184,39.97104214,116.4227787,星期四,上午,夜晚,工作日
18,39.98575,116.3484633,2007年4月19日 星期四,01:51,2007/4/19,01:55:43,199,39.98436952,116.3490243,星期四,上午,夜晚,工作日
18,39.97521667,116.3337799,2007年4月19日 星期四,01:57,2007/4/19,06:09:35,30,39.97410717,116.3368246,星期四,上午,夜晚,工作日
34,39.93469872,116.4192333,2007年4月19日 星期四,00:36,2007/4/19,00:48:51,88,39.93298914,116.4309136,星期四,上午,夜晚,工作日
34,39.94516364,116.4193288,2007年4月19日 星期四,00:49,2007/4/19,00:55:42,88,39.93298914,116.4309136,星期四,上午,夜晚,工作日
34,39.9645651,116.417863,2007年4月19日 星期四,00:56,2007/4/19,01:09:39,184,39.97104214,116.4227787,星期四,上午,夜晚,工作日
34,39.96773333,116.4012024,2007年4月19日 星期四,01:10,2007/4/19,01:14:55,77,39.96008805,116.4084356,星期四,上午,夜晚,工作日
34,39.967075,116.3767444,2007年4月19日 星期四,01:15,2007/4/19,01:21:27,24,39.96697544,116.3834892,星期四,上午,夜晚,工作日
34,39.96670333,116.35779,2007年4月19日 星期四,01:23,2007/4/19,01:27:56,179,39.97032947,116.3582291,星期四,上午,夜晚,工作日
34,39.97452476,116.3395867,2007年4月19日 星期四,01:28,2007/4/19,01:47:38,30,39.97410717,116.3368246,星期四,上午,夜晚,工作日
58,39.97480172,116.328419,2007年4月19日 星期四,13:15,2007/4/19,13:26:46,117,39.97804199,116.3290723,星期四,下午,白天,工作日
58,39.96793333,116.3210982,2007年4月19日 星期四,15:09,2007/4/19,15:15:11,0,39.9781497,116.3145746,星期四,下午,白天,工作日
58,39.94713333,116.3180861,2007年4月19日 星期四,15:15,2007/4/19,15:20:06,86,39.9477963,116.3183092,星期四,下午,白天,工作日
138,39.97308429,116.3148571,2007年4月16日 星期一,03:33,2007/4/19,15:28:29,0,39.9781497,116.3145746,星期一,上午,夜晚,工作日
3,40.07267273,116.328453,2007年4月20日 星期五,00:56,2007/4/20,01:06:36,162,40.07252833,116.323102,星期五,上午,夜晚,工作日
3,40.07003333,116.30845,2007年4月20日 星期五,01:07,2007/4/20,01:14:45,162,40.07252833,116.323102,星期五,上午,夜晚,工作日
3,40.03426111,116.3115944,2007年4月20日 星期五,01:14,2007/4/20,01:19:17,79,40.02668494,116.3136171,星期五,上午,夜晚,工作日
18,39.98666111,116.3918833,2007年4月20日 星期五,12:19,2007/4/20,12:34:50,146,39.98637581,116.3888526,星期五,下午,白天,工作日
18,39.97644444,116.4521278,2007年4月20日 星期五,12:35,2007/4/20,12:40:56,7,39.98258507,116.4490128,星期五,下午,白天,工作日
18,39.94646667,116.4827733,2007年4月20日 星期五,12:41,2007/4/20,12:45:42,108,39.94236402,116.4809466,星期五,下午,白天,工作日
18,39.90645185,116.4924185,2007年4月20日 星期五,12:47,2007/4/20,12:51:42,41,39.91801606,116.4678147,星期五,下午,白天,工作日
18,39.90734667,116.5965033,2007年4月20日 星期五,12:57,2007/4/20,13:04:15,73,39.91416149,116.5932577,星期五,下午,白天,工作日
18,39.90409444,116.6184528,2007年4月20日 星期五,13:04,2007/4/20,13:09:56,145,39.90304324,116.6400454,星期五,下午,白天,工作日
18,39.89395789,116.6413956,2007年4月20日 星期五,13:10,2007/4/20,13:19:37,145,39.90304324,116.6400454,星期五,下午,白天,工作日
18,39.93777083,116.4840042,2007年4月20日 星期五,00:09,2007/4/20,00:16:28,108,39.94236402,116.4809466,星期五,上午,夜晚,工作日
18,39.9763186,116.4534136,2007年4月20日 星期五,00:16,2007/4/20,00:35:48,7,39.98258507,116.4490128,星期五,上午,夜晚,工作日
18,39.98687273,116.4345046,2007年4月20日 星期五,00:37,2007/4/20,00:43:19,7,39.98258507,116.4490128,星期五,上午,夜晚,工作日
18,39.98761944,116.4212056,2007年4月20日 星期五,00:45,2007/4/20,00:49:20,110,39.98957106,116.4117835,星期五,上午,夜晚,工作日
18,39.98724583,116.4075896,2007年4月20日 星期五,00:50,2007/4/20,00:57:52,110,39.98957106,116.4117835,星期五,上午,夜晚,工作日
18,39.98662917,116.3845,2007年4月20日 星期五,01:01,2007/4/20,01:05:53,146,39.98637581,116.3888526,星期五,上午,夜晚,工作日
18,39.98606111,116.3651556,2007年4月20日 星期五,01:08,2007/4/20,01:15:31,56,39.98961244,116.3661447,星期五,上午,夜晚,工作日
18,39.98494,116.33089,2007年4月20日 星期五,01:19,2007/4/20,01:23:19,117,39.97804199,116.3290723,星期五,上午,夜晚,工作日
18,39.97777179,116.3284,2007年4月20日 星期五,01:23,2007/4/20,01:29:33,117,39.97804199,116.3290723,星期五,上午,夜晚,工作日
34,39.96742778,116.3923139,2007年4月20日 星期五,01:02,2007/4/20,01:06:59,24,39.96697544,116.3834892,星期五,上午,夜晚,工作日
34,39.96692963,116.3614407,2007年4月20日 星期五,01:08,2007/4/20,01:15:01,179,39.97032947,116.3582291,星期五,上午,夜晚,工作日
34,39.97625139,116.3301694,2007年4月20日 星期五,07:56,2007/4/20,08:30:23,117,39.97804199,116.3290723,星期五,上午,白天,工作日
34,39.97762222,116.3297648,2007年4月20日 星期五,08:30,2007/4/20,08:36:01,117,39.97804199,116.3290723,星期五,上午,白天,工作日
58,39.92944933,116.319984,2007年4月20日 星期五,02:35,2007/4/20,02:44:42,69,39.92858612,116.3032416,星期五,上午,夜晚,工作日
86,39.95026481,116.2675111,2007年4月20日 星期五,11:37,2007/4/20,11:42:03,172,39.93799936,116.2692016,星期五,上午,白天,工作日
138,39.97804988,116.3221681,2007年6月19日 星期二,03:34,2007/4/20,14:42:37,117,39.97804199,116.3290723,星期二,上午,夜晚,工作日
34,39.93729861,116.4101792,2007年4月21日 星期六,01:14,2007/4/21,01:19:02,156,39.93540615,116.3917729,星期六,上午,夜晚,休息日
34,39.93473438,116.3863417,2007年4月21日 星期六,01:21,2007/4/21,01:28:01,156,39.93540615,116.3917729,星期六,上午,夜晚,休息日
34,39.93116944,116.3520806,2007年4月21日 星期六,01:29,2007/4/21,01:34:36,25,39.93009068,116.3426949,星期六,上午,夜晚,休息日
34,39.93115,116.3222708,2007年4月21日 星期六,01:35,2007/4/21,01:42:04,86,39.9477963,116.3183092,星期六,上午,夜晚,休息日
34,39.93121111,116.3019889,2007年4月21日 星期六,01:43,2007/4/21,01:47:55,69,39.92858612,116.3032416,星期六,上午,夜晚,休息日
34,39.92837222,116.2702708,2007年4月21日 星期六,01:48,2007/4/21,01:56:38,172,39.93799936,116.2692016,星期六,上午,夜晚,休息日
34,39.92476667,116.2435119,2007年4月21日 星期六,01:59,2007/4/21,02:04:02,33,39.9268958,116.237899,星期六,上午,夜晚,休息日
34,39.92402576,116.2081242,2007年4月21日 星期六,02:04,2007/4/21,02:10:26,33,39.9268958,116.237899,星期六,上午,夜晚,休息日
34,39.92319259,116.1740648,2007年4月21日 星期六,02:11,2007/4/21,02:19:11,72,39.9422125,116.1307235,星期六,上午,夜晚,休息日
34,39.92462083,116.1433833,2007年4月21日 星期六,02:21,2007/4/21,02:26:35,72,39.9422125,116.1307235,星期六,上午,夜晚,休息日
34,39.93377,116.1244144,2007年4月21日 星期六,02:27,2007/4/21,02:32:21,72,39.9422125,116.1307235,星期六,上午,夜晚,休息日
34,39.93197222,116.1066156,2007年4月21日 星期六,02:33,2007/4/21,02:37:35,72,39.9422125,116.1307235,星期六,上午,夜晚,休息日
34,39.89939375,116.1024174,2007年4月21日 星期六,02:38,2007/4/21,02:57:03,72,39.9422125,116.1307235,星期六,上午,夜晚,休息日
34,39.876795,116.0857446,2007年4月21日 星期六,02:58,2007/4/21,03:27:16,138,39.87009874,116.0498586,星期六,上午,夜晚,休息日
34,39.874375,116.0493129,2007年4月21日 星期六,03:27,2007/4/21,03:32:01,138,39.87009874,116.0498586,星期六,上午,夜晚,休息日
34,39.89828578,116.0241511,2007年4月21日 星期六,03:32,2007/4/21,08:55:38,138,39.87009874,116.0498586,星期六,上午,夜晚,休息日
34,39.96647255,116.3190167,2007年4月21日 星期六,11:20,2007/4/21,11:25:28,187,39.96795702,116.3071996,星期六,上午,白天,休息日
86,40.08914583,116.1140417,2007年4月21日 星期六,07:04,2007/4/21,07:11:37,42,40.0641684,116.154058,星期六,上午,白天,休息日
86,40.08411875,116.1258938,2007年4月21日 星期六,07:14,2007/4/21,07:19:59,42,40.0641684,116.154058,星期六,上午,白天,休息日
86,40.06687333,116.1625833,2007年4月21日 星期六,07:20,2007/4/21,07:27:23,42,40.0641684,116.154058,星期六,上午,白天,休息日
86,40.0569381,116.2426655,2007年4月21日 星期六,07:28,2007/4/21,07:51:18,143,40.06101188,116.2445007,星期六,上午,白天,休息日
86,39.97603485,116.2952667,2007年4月21日 星期六,07:51,2007/4/21,07:55:53,173,39.98645362,116.3028589,星期六,上午,白天,休息日
86,39.95955965,116.2956739,2007年4月21日 星期六,07:56,2007/4/21,08:33:30,148,39.96407959,116.2839036,星期六,上午,白天,休息日
18,39.8925775,116.6431392,2007年4月17日 星期二,14:11,2007/4/23,00:54:13,145,39.90304324,116.6400454,星期二,下午,白天,工作日
18,39.88054048,116.64135,2007年4月23日 星期一,00:54,2007/4/23,01:00:07,145,39.90304324,116.6400454,星期一,上午,夜晚,工作日
18,39.86757667,116.6295933,2007年4月23日 星期一,01:00,2007/4/23,01:07:04,8,39.8453955,116.6076147,星期一,上午,夜晚,工作日
18,39.859525,116.61197,2007年4月23日 星期一,01:07,2007/4/23,01:16:23,8,39.8453955,116.6076147,星期一,上午,夜晚,工作日
18,39.86874118,116.5335941,2007年4月23日 星期一,01:17,2007/4/23,01:30:03,57,39.90517728,116.5349377,星期一,上午,夜晚,工作日
18,39.88707222,116.4837982,2007年4月23日 星期一,01:31,2007/4/23,01:35:56,3,39.88680309,116.4633504,星期一,上午,夜晚,工作日
18,39.90023571,116.4838048,2007年4月23日 星期一,01:36,2007/4/23,01:42:12,41,39.91801606,116.4678147,星期一,上午,夜晚,工作日
18,39.93947857,116.4837667,2007年4月23日 星期一,01:49,2007/4/23,01:57:40,108,39.94236402,116.4809466,星期一,上午,夜晚,工作日
18,39.96729444,116.4669333,2007年4月23日 星期一,01:58,2007/4/23,02:03:58,137,39.95425056,116.4530398,星期一,上午,夜晚,工作日
18,39.98759667,116.4220933,2007年4月23日 星期一,02:04,2007/4/23,02:09:13,110,39.98957106,116.4117835,星期一,上午,夜晚,工作日
18,39.98606667,116.3619467,2007年4月23日 星期一,02:10,2007/4/23,02:23:47,56,39.98961244,116.3661447,星期一,上午,夜晚,工作日
18,39.90515417,116.6083917,2007年4月23日 星期一,13:15,2007/4/23,13:19:19,73,39.91416149,116.5932577,星期一,下午,白天,工作日
18,39.8994119,116.6337131,2007年4月23日 星期一,13:20,2007/4/23,13:24:35,145,39.90304324,116.6400454,星期一,下午,白天,工作日
34,39.95953611,116.3697375,2007年4月23日 星期一,14:21,2007/4/23,14:26:57,91,39.94837519,116.366073,星期一,下午,白天,工作日
34,39.94714792,116.3925875,2007年4月23日 星期一,14:27,2007/4/23,14:31:55,156,39.93540615,116.3917729,星期一,下午,白天,工作日
18,39.93890729,116.6287552,2007年4月23日 星期一,13:26,2007/4/24,01:04:45,145,39.90304324,116.6400454,星期一,下午,白天,工作日
18,40.05024333,116.5799933,2007年4月24日 星期二,01:05,2007/4/24,01:10:28,93,40.07601761,116.5796092,星期二,上午,夜晚,工作日
18,39.98174444,116.4780611,2007年4月24日 星期二,01:11,2007/4/24,01:19:21,75,39.98830648,116.4894701,星期二,上午,夜晚,工作日
18,39.98655,116.4355857,2007年4月24日 星期二,01:21,2007/4/24,01:25:48,7,39.98258507,116.4490128,星期二,上午,夜晚,工作日
18,39.9877,116.4213583,2007年4月24日 星期二,01:26,2007/4/24,01:30:24,110,39.98957106,116.4117835,星期二,上午,夜晚,工作日
18,39.98573333,116.3483233,2007年4月24日 星期二,01:41,2007/4/24,01:47:05,199,39.98436952,116.3490243,星期二,上午,夜晚,工作日
18,39.97549167,116.336485,2007年4月24日 星期二,01:48,2007/4/24,01:54:48,30,39.97410717,116.3368246,星期二,上午,夜晚,工作日
18,39.98431667,116.3572691,2007年4月24日 星期二,01:55,2007/4/24,02:06:24,199,39.98436952,116.3490243,星期二,上午,夜晚,工作日
18,39.97552857,116.4543738,2007年4月24日 星期二,02:06,2007/4/24,02:12:40,7,39.98258507,116.4490128,星期二,上午,夜晚,工作日
18,39.91751795,116.4833436,2007年4月24日 星期二,02:12,2007/4/24,02:21:19,41,39.91801606,116.4678147,星期二,上午,夜晚,工作日
18,39.90654583,116.5134146,2007年4月24日 星期二,02:21,2007/4/24,02:26:19,57,39.90517728,116.5349377,星期二,上午,夜晚,工作日
18,39.9017625,116.5232958,2007年4月24日 星期二,02:26,2007/4/24,02:27:43,57,39.90517728,116.5349377,星期二,上午,夜晚,工作日
58,39.97488929,116.3283333,2007年4月24日 星期二,12:49,2007/4/24,12:57:25,117,39.97804199,116.3290723,星期二,下午,白天,工作日
58,39.934918,116.3200367,2007年4月24日 星期二,12:58,2007/4/24,13:36:07,86,39.9477963,116.3183092,星期二,下午,白天,工作日
86,39.95134314,116.2709147,2007年4月24日 星期二,01:34,2007/4/24,01:39:39,172,39.93799936,116.2692016,星期二,上午,夜晚,工作日
86,39.96039231,116.3022974,2007年4月24日 星期二,01:42,2007/4/24,01:47:40,187,39.96795702,116.3071996,星期二,上午,夜晚,工作日
86,39.96673125,116.3229167,2007年4月24日 星期二,01:48,2007/4/24,01:52:15,117,39.97804199,116.3290723,星期二,上午,夜晚,工作日
86,39.97335263,116.3318232,2007年4月24日 星期二,01:54,2007/4/24,06:26:54,30,39.97410717,116.3368246,星期二,上午,夜晚,工作日
